"CLASIFICACIÓN ÚNICA DE OCUPACIONES
PARA COLOMBIA
CUOC 2025";;;;;
Código del Gran Grupo;Código de la Ocupación;Nombre de la Ocupación;Código de la Ocupación Afin;Nombre de la Ocupación Afin;
6;61290;Criadores y trabajadores pecuarios calificados, avicultores y criadores de insectos no clasificados en otras ocupaciones / Criadoras y trabajadoras pecuarias calificadas, avicultoras y criadoras de insectos no clasificadas en otras ocupaciones;31426;Promotores de servicios agrícolas y relacionados / Promotoras de servicios agrícolas y relacionados;
6;61290;Criadores y trabajadores pecuarios calificados, avicultores y criadores de insectos no clasificados en otras ocupaciones / Criadoras y trabajadoras pecuarias calificadas, avicultoras y criadoras de insectos no clasificadas en otras ocupaciones;51640;Cuidadores de animales / Cuidadoras de animales;
6;61290;Criadores y trabajadores pecuarios calificados, avicultores y criadores de insectos no clasificados en otras ocupaciones / Criadoras y trabajadoras pecuarias calificadas, avicultoras y criadoras de insectos no clasificadas en otras ocupaciones;92120;Obreros y peones de explotaciones ganaderas / Obreras y peonas de explotaciones ganaderas;
6;61300;Productores y trabajadores calificados de explotaciones agropecuarias mixtas cuya producción se destina al mercado / Productoras y trabajadoras calificadas de explotaciones agropecuarias mixtas cuya producción se destina al mercado;31424;Supervisores de producción agrícola / Supervisoras de producción agrícola;
6;61300;Productores y trabajadores calificados de explotaciones agropecuarias mixtas cuya producción se destina al mercado / Productoras y trabajadoras calificadas de explotaciones agropecuarias mixtas cuya producción se destina al mercado;31425;Supervisores de producción pecuaria / Supervisoras de producción pecuaria;
6;61300;Productores y trabajadores calificados de explotaciones agropecuarias mixtas cuya producción se destina al mercado / Productoras y trabajadoras calificadas de explotaciones agropecuarias mixtas cuya producción se destina al mercado;31426;Promotores de servicios agrícolas y relacionados / Promotoras de servicios agrícolas y relacionados;
6;61300;Productores y trabajadores calificados de explotaciones agropecuarias mixtas cuya producción se destina al mercado / Productoras y trabajadoras calificadas de explotaciones agropecuarias mixtas cuya producción se destina al mercado;32400;Técnicos y asistentes veterinarios / Técnicas y asistentes veterinarias;
6;61300;Productores y trabajadores calificados de explotaciones agropecuarias mixtas cuya producción se destina al mercado / Productoras y trabajadoras calificadas de explotaciones agropecuarias mixtas cuya producción se destina al mercado;61112;Trabajadores agrícolas calificados de cultivos extensivos / Trabajadoras agrícolas calificadas de cultivos extensivos;
6;61300;Productores y trabajadores calificados de explotaciones agropecuarias mixtas cuya producción se destina al mercado / Productoras y trabajadoras calificadas de explotaciones agropecuarias mixtas cuya producción se destina al mercado;61113;Trabajadores calificados de riego agrícola / Trabajadoras calificadas de riego agrícola;
6;61300;Productores y trabajadores calificados de explotaciones agropecuarias mixtas cuya producción se destina al mercado / Productoras y trabajadoras calificadas de explotaciones agropecuarias mixtas cuya producción se destina al mercado;61122;Trabajadores agrícolas calificados de plantaciones de árboles y arbustos / Trabajadoras agrícolas calificadas de plantaciones de árboles y arbustos;
6;61300;Productores y trabajadores calificados de explotaciones agropecuarias mixtas cuya producción se destina al mercado / Productoras y trabajadoras calificadas de explotaciones agropecuarias mixtas cuya producción se destina al mercado;61132;Trabajadores agrícolas calificados de huertas, invernaderos, viveros y jardines / Trabajadoras agrícolas calificadas de huertas, invernaderos, viveros y jardines;
6;61300;Productores y trabajadores calificados de explotaciones agropecuarias mixtas cuya producción se destina al mercado / Productoras y trabajadoras calificadas de explotaciones agropecuarias mixtas cuya producción se destina al mercado;61140;Agricultores y trabajadores calificados de cultivos mixtos / Agricultoras y trabajadoras calificadas de cultivos mixtos;
6;61300;Productores y trabajadores calificados de explotaciones agropecuarias mixtas cuya producción se destina al mercado / Productoras y trabajadoras calificadas de explotaciones agropecuarias mixtas cuya producción se destina al mercado;61212;Trabajadores calificados de la cría de animales (excepto aves de corral) / Trabajadoras calificadas de la cría de animales (excepto aves de corral);
6;61300;Productores y trabajadores calificados de explotaciones agropecuarias mixtas cuya producción se destina al mercado / Productoras y trabajadoras calificadas de explotaciones agropecuarias mixtas cuya producción se destina al mercado;61222;Trabajadores calificados de la avicultura / Trabajadoras calificadas de la avicultura;
6;61300;Productores y trabajadores calificados de explotaciones agropecuarias mixtas cuya producción se destina al mercado / Productoras y trabajadoras calificadas de explotaciones agropecuarias mixtas cuya producción se destina al mercado;61290;Criadores y trabajadores pecuarios calificados, avicultores y criadores de insectos no clasificados en otras ocupaciones / Criadoras y trabajadoras pecuarias calificadas, avicultoras y criadoras de insectos no clasificadas en otras ocupaciones;
6;61300;Productores y trabajadores calificados de explotaciones agropecuarias mixtas cuya producción se destina al mercado / Productoras y trabajadoras calificadas de explotaciones agropecuarias mixtas cuya producción se destina al mercado;75440;Fumigadores y otros controladores de plagas y malas hierbas / Fumigadoras y otras controladoras de plagas y malas hierbas;
6;61300;Productores y trabajadores calificados de explotaciones agropecuarias mixtas cuya producción se destina al mercado / Productoras y trabajadoras calificadas de explotaciones agropecuarias mixtas cuya producción se destina al mercado;92110;Obreros y peones de explotaciones agrícolas / Obreras y peonas de explotaciones agrícolas;
6;61300;Productores y trabajadores calificados de explotaciones agropecuarias mixtas cuya producción se destina al mercado / Productoras y trabajadoras calificadas de explotaciones agropecuarias mixtas cuya producción se destina al mercado;92120;Obreros y peones de explotaciones ganaderas / Obreras y peonas de explotaciones ganaderas;
6;61300;Productores y trabajadores calificados de explotaciones agropecuarias mixtas cuya producción se destina al mercado / Productoras y trabajadoras calificadas de explotaciones agropecuarias mixtas cuya producción se destina al mercado;92130;Obreros y peones de explotaciones agropecuarias / Obreras y peonas de explotaciones agropecuarias;
6;62101;Trabajadores calificados de explotación forestal / Trabajadoras calificadas de explotación forestal;21322;Silvicultores y forestales / Silvicultoras y forestales;
6;62101;Trabajadores calificados de explotación forestal / Trabajadoras calificadas de explotación forestal;31431;Técnicos forestales y de recursos naturales / Técnicas forestales y de recursos naturales;
6;62101;Trabajadores calificados de explotación forestal / Trabajadoras calificadas de explotación forestal;62102;Trabajadores de silvicultura y forestación / Trabajadoras de silvicultura y forestación;
6;62101;Trabajadores calificados de explotación forestal / Trabajadoras calificadas de explotación forestal;92150;Obreros y peones forestales y de silvicultura / Obreras y peonas forestales y de silvicultura;
6;62102;Trabajadores de silvicultura y forestación / Trabajadoras de silvicultura y forestación;21322;Silvicultores y forestales / Silvicultoras y forestales;
6;62102;Trabajadores de silvicultura y forestación / Trabajadoras de silvicultura y forestación;31431;Técnicos forestales y de recursos naturales / Técnicas forestales y de recursos naturales;
6;62102;Trabajadores de silvicultura y forestación / Trabajadoras de silvicultura y forestación;61132;Trabajadores agrícolas calificados de huertas, invernaderos, viveros y jardines / Trabajadoras agrícolas calificadas de huertas, invernaderos, viveros y jardines;
6;62102;Trabajadores de silvicultura y forestación / Trabajadoras de silvicultura y forestación;62101;Trabajadores calificados de explotación forestal / Trabajadoras calificadas de explotación forestal;
6;62102;Trabajadores de silvicultura y forestación / Trabajadoras de silvicultura y forestación;92150;Obreros y peones forestales y de silvicultura / Obreras y peonas forestales y de silvicultura;
6;62211;Productores de acuicultura / Productoras de acuicultura;13120;Directores y gerentes de producción acuícola, piscícola y de pesca / Directoras y gerentas de producción acuícola, piscícola y de pesca;
6;62211;Productores de acuicultura / Productoras de acuicultura;62212;Trabajadores acuícolas calificados / Trabajadoras acuícolas calificadas;
6;62211;Productores de acuicultura / Productoras de acuicultura;92160;Obreros y peones de pesca y acuicultura / Obreras y peonas de pesca y acuicultura;
6;62212;Trabajadores acuícolas calificados / Trabajadoras acuícolas calificadas;62211;Productores de acuicultura / Productoras de acuicultura;
6;62212;Trabajadores acuícolas calificados / Trabajadoras acuícolas calificadas;62222;Pescadores de aguas dulces y costeras / Pescadoras de aguas dulces y costeras;
6;62212;Trabajadores acuícolas calificados / Trabajadoras acuícolas calificadas;62232;Pescadores de alta mar / Pescadoras de alta mar;
6;62212;Trabajadores acuícolas calificados / Trabajadoras acuícolas calificadas;63400;Pescadores, cazadores, tramperos y recolectores de subsistencia / Pescadoras, cazadoras, tramperas y recolectoras de subsistencia;
6;62221;Capitanes y patrones de pesca de aguas dulces y costeras;31510;Oficiales maquinistas en navegación;
6;62221;Capitanes y patrones de pesca de aguas dulces y costeras;31520;Capitanes y oficiales de cubierta;
6;62221;Capitanes y patrones de pesca de aguas dulces y costeras;62231;Capitanes y patrones de pesca de alta mar;
6;62221;Capitanes y patrones de pesca de aguas dulces y costeras;83501;Marineros de cubierta y de apoyo / Marineras de cubierta y de apoyo;
6;62222;Pescadores de aguas dulces y costeras / Pescadoras de aguas dulces y costeras;62232;Pescadores de alta mar / Pescadoras de alta mar;
6;62222;Pescadores de aguas dulces y costeras / Pescadoras de aguas dulces y costeras;75410;Buzos / Buzas;
6;62231;Capitanes y patrones de pesca de alta mar;31510;Oficiales maquinistas en navegación;
6;62231;Capitanes y patrones de pesca de alta mar;31520;Capitanes y oficiales de cubierta;
6;62231;Capitanes y patrones de pesca de alta mar;62221;Capitanes y patrones de pesca de aguas dulces y costeras;
6;62232;Pescadores de alta mar / Pescadoras de alta mar;62222;Pescadores de aguas dulces y costeras / Pescadoras de aguas dulces y costeras;
6;62232;Pescadores de alta mar / Pescadoras de alta mar;75410;Buzos / Buzas;
6;62240;Cazadores y tramperos / Cazadoras y tramperas;63400;Pescadores, cazadores, tramperos y recolectores de subsistencia / Pescadoras, cazadoras, tramperas y recolectoras de subsistencia;
6;63100;Trabajadores agrícolas de subsistencia / Trabajadoras agrícolas de subsistencia;92110;Obreros y peones de explotaciones agrícolas / Obreras y peonas de explotaciones agrícolas;
6;63100;Trabajadores agrícolas de subsistencia / Trabajadoras agrícolas de subsistencia;96240;Acarreadores de agua y recolectores de leña / Acarreadoras de agua y recolectores de leña;
6;63200;Trabajadores pecuarios de subsistencia / Trabajadoras pecuarias de subsistencia;61211;Criadores de animales (excepto aves de corral) / Criadoras de animales (excepto aves de corral);
6;63200;Trabajadores pecuarios de subsistencia / Trabajadoras pecuarias de subsistencia;61212;Trabajadores calificados de la cría de animales (excepto aves de corral) / Trabajadoras calificadas de la cría de animales (excepto aves de corral);
6;63200;Trabajadores pecuarios de subsistencia / Trabajadoras pecuarias de subsistencia;63300;Trabajadores agropecuarios de subsistencia / Trabajadoras agropecuarias de subsistencia;
6;63200;Trabajadores pecuarios de subsistencia / Trabajadoras pecuarias de subsistencia;92120;Obreros y peones de explotaciones ganaderas / Obreras y peonas de explotaciones ganaderas;
6;63200;Trabajadores pecuarios de subsistencia / Trabajadoras pecuarias de subsistencia;92130;Obreros y peones de explotaciones agropecuarias / Obreras y peonas de explotaciones agropecuarias;
6;63200;Trabajadores pecuarios de subsistencia / Trabajadoras pecuarias de subsistencia;96240;Acarreadores de agua y recolectores de leña / Acarreadoras de agua y recolectores de leña;
6;63300;Trabajadores agropecuarios de subsistencia / Trabajadoras agropecuarias de subsistencia;61112;Trabajadores agrícolas calificados de cultivos extensivos / Trabajadoras agrícolas calificadas de cultivos extensivos;
6;63300;Trabajadores agropecuarios de subsistencia / Trabajadoras agropecuarias de subsistencia;61122;Trabajadores agrícolas calificados de plantaciones de árboles y arbustos / Trabajadoras agrícolas calificadas de plantaciones de árboles y arbustos;
6;63300;Trabajadores agropecuarios de subsistencia / Trabajadoras agropecuarias de subsistencia;61132;Trabajadores agrícolas calificados de huertas, invernaderos, viveros y jardines / Trabajadoras agrícolas calificadas de huertas, invernaderos, viveros y jardines;
6;63300;Trabajadores agropecuarios de subsistencia / Trabajadoras agropecuarias de subsistencia;61140;Agricultores y trabajadores calificados de cultivos mixtos / Agricultoras y trabajadoras calificadas de cultivos mixtos;
6;63300;Trabajadores agropecuarios de subsistencia / Trabajadoras agropecuarias de subsistencia;61212;Trabajadores calificados de la cría de animales (excepto aves de corral) / Trabajadoras calificadas de la cría de animales (excepto aves de corral);
6;63300;Trabajadores agropecuarios de subsistencia / Trabajadoras agropecuarias de subsistencia;61222;Trabajadores calificados de la avicultura / Trabajadoras calificadas de la avicultura;
6;63300;Trabajadores agropecuarios de subsistencia / Trabajadoras agropecuarias de subsistencia;63100;Trabajadores agrícolas de subsistencia / Trabajadoras agrícolas de subsistencia;
6;63300;Trabajadores agropecuarios de subsistencia / Trabajadoras agropecuarias de subsistencia;63200;Trabajadores pecuarios de subsistencia / Trabajadoras pecuarias de subsistencia;
6;63300;Trabajadores agropecuarios de subsistencia / Trabajadoras agropecuarias de subsistencia;92110;Obreros y peones de explotaciones agrícolas / Obreras y peonas de explotaciones agrícolas;
6;63300;Trabajadores agropecuarios de subsistencia / Trabajadoras agropecuarias de subsistencia;92120;Obreros y peones de explotaciones ganaderas / Obreras y peonas de explotaciones ganaderas;
6;63300;Trabajadores agropecuarios de subsistencia / Trabajadoras agropecuarias de subsistencia;92130;Obreros y peones de explotaciones agropecuarias / Obreras y peonas de explotaciones agropecuarias;
6;63300;Trabajadores agropecuarios de subsistencia / Trabajadoras agropecuarias de subsistencia;92150;Obreros y peones forestales y de silvicultura / Obreras y peonas forestales y de silvicultura;
6;63400;Pescadores, cazadores, tramperos y recolectores de subsistencia / Pescadoras, cazadoras, tramperas y recolectoras de subsistencia;63100;Trabajadores agrícolas de subsistencia / Trabajadoras agrícolas de subsistencia;
6;63400;Pescadores, cazadores, tramperos y recolectores de subsistencia / Pescadoras, cazadoras, tramperas y recolectoras de subsistencia;63200;Trabajadores pecuarios de subsistencia / Trabajadoras pecuarias de subsistencia;
6;63400;Pescadores, cazadores, tramperos y recolectores de subsistencia / Pescadoras, cazadoras, tramperas y recolectoras de subsistencia;92120;Obreros y peones de explotaciones ganaderas / Obreras y peonas de explotaciones ganaderas;
6;63400;Pescadores, cazadores, tramperos y recolectores de subsistencia / Pescadoras, cazadoras, tramperas y recolectoras de subsistencia;96240;Acarreadores de agua y recolectores de leña / Acarreadoras de agua y recolectores de leña;
7;71110;Constructores de casas / Constructoras de casas;31231;Supervisores de la construcción, maestros generales de obra, instalación y reparación / Supervisoras de la construcción, maestros generales de obra, instalación y reparación;
7;71110;Constructores de casas / Constructoras de casas;71120;Albañiles y oficiales de construcción;
7;71120;Albañiles y oficiales de construcción;31121;Técnicos en construcción y arquitectura / Técnicas en construcción y arquitectura;
7;71120;Albañiles y oficiales de construcción;31231;Supervisores de la construcción, maestros generales de obra, instalación y reparación / Supervisoras de la construcción, maestros generales de obra, instalación y reparación;
7;71120;Albañiles y oficiales de construcción;71190;Oficiales y operarios de la construcción de obra gruesa y afines no clasificados en otras ocupaciones;
7;71120;Albañiles y oficiales de construcción;71221;Enchapadores / Enchapadoras;
7;71120;Albañiles y oficiales de construcción;71230;Revocadores / Revocadoras;
7;71130;Labrantes, tronzadores y grabadores de piedra / Labrantes, tronzadores y grabadores de piedra;71230;Revocadores / Revocadoras;
7;71130;Labrantes, tronzadores y grabadores de piedra / Labrantes, tronzadores y grabadores de piedra;81120;Operadores de instalaciones de procesamiento de minerales y rocas / Operadoras de instalaciones de procesamiento de minerales y rocas;
7;71130;Labrantes, tronzadores y grabadores de piedra / Labrantes, tronzadores y grabadores de piedra;81812;Operadores de moldeo de arcilla y piedra / Operadoras de moldeo de arcilla y piedra;
7;71140;Operarios en cemento armado, enfoscadores y afines / Operarias en cemento armado, enfoscadores y afines;31231;Supervisores de la construcción, maestros generales de obra, instalación y reparación / Supervisoras de la construcción, maestros generales de obra, instalación y reparación;
7;71140;Operarios en cemento armado, enfoscadores y afines / Operarias en cemento armado, enfoscadores y afines;71120;Albañiles y oficiales de construcción;
7;71140;Operarios en cemento armado, enfoscadores y afines / Operarias en cemento armado, enfoscadores y afines;71230;Revocadores / Revocadoras;
7;71150;Carpinteros de armar y de obra blanca / Carpinteras de armar y de obra blanca;31229;Supervisores de industrias manufactureras no clasificadas en otras ocupaciones / Supervisoras de industrias manufactureras no clasificadas en otras ocupaciones;
7;71150;Carpinteros de armar y de obra blanca / Carpinteras de armar y de obra blanca;31231;Supervisores de la construcción, maestros generales de obra, instalación y reparación / Supervisoras de la construcción, maestros generales de obra, instalación y reparación;
7;71150;Carpinteros de armar y de obra blanca / Carpinteras de armar y de obra blanca;75220;Ebanistas y carpinteros (excluye carpinteros de armar y de obra blanca) / Ebanistas y carpinteras (excluye carpinteras de armar y de obra blanca);
7;71190;Oficiales y operarios de la construcción de obra gruesa y afines no clasificados en otras ocupaciones;71110;Constructores de casas / Constructoras de casas;
7;71190;Oficiales y operarios de la construcción de obra gruesa y afines no clasificados en otras ocupaciones;71120;Albañiles y oficiales de construcción;
7;71190;Oficiales y operarios de la construcción de obra gruesa y afines no clasificados en otras ocupaciones;71140;Operarios en cemento armado, enfoscadores y afines / Operarias en cemento armado, enfoscadores y afines;
7;71210;Techadores / Techadoras;31231;Supervisores de la construcción, maestros generales de obra, instalación y reparación / Supervisoras de la construcción, maestros generales de obra, instalación y reparación;
7;71221;Enchapadores / Enchapadoras;31231;Supervisores de la construcción, maestros generales de obra, instalación y reparación / Supervisoras de la construcción, maestros generales de obra, instalación y reparación;
7;71221;Enchapadores / Enchapadoras;71120;Albañiles y oficiales de construcción;
7;71221;Enchapadores / Enchapadoras;71210;Techadores / Techadoras;
7;71221;Enchapadores / Enchapadoras;71222;Instaladores de pisos / Instaladoras de pisos;
7;71221;Enchapadores / Enchapadoras;71230;Revocadores / Revocadoras;
7;71222;Instaladores de pisos / Instaladoras de pisos;31229;Supervisores de industrias manufactureras no clasificadas en otras ocupaciones / Supervisoras de industrias manufactureras no clasificadas en otras ocupaciones;
7;71222;Instaladores de pisos / Instaladoras de pisos;31231;Supervisores de la construcción, maestros generales de obra, instalación y reparación / Supervisoras de la construcción, maestros generales de obra, instalación y reparación;
7;71222;Instaladores de pisos / Instaladoras de pisos;71210;Techadores / Techadoras;
7;71222;Instaladores de pisos / Instaladoras de pisos;71221;Enchapadores / Enchapadoras;
7;71230;Revocadores / Revocadoras;71130;Labrantes, tronzadores y grabadores de piedra / Labrantes, tronzadores y grabadores de piedra;
7;71230;Revocadores / Revocadoras;71221;Enchapadores / Enchapadoras;
7;71230;Revocadores / Revocadoras;71310;Pintores y empapeladores / Pintoras y empapeladoras;
7;71240;Instaladores de material aislante y de insonorización / Instaladoras de material aislante y de insonorización;31231;Supervisores de la construcción, maestros generales de obra, instalación y reparación / Supervisoras de la construcción, maestros generales de obra, instalación y reparación;
7;71250;Cristaleros y vidrieros / Cristaleras y vidrieras;31229;Supervisores de industrias manufactureras no clasificadas en otras ocupaciones / Supervisoras de industrias manufactureras no clasificadas en otras ocupaciones;
7;71250;Cristaleros y vidrieros / Cristaleras y vidrieras;73151;Operarios de fabricación, moldeo y acabado del vidrio / Operarias de fabricación, moldeo y acabado del vidrio;
7;71250;Cristaleros y vidrieros / Cristaleras y vidrieras;81811;Operadores de fabricación, moldeo y acabado del vidrio / Operadoras de fabricación, moldeo y acabado del vidrio;
7;71261;Fontaneros y plomeros / Fontaneras y plomeras;31231;Supervisores de la construcción, maestros generales de obra, instalación y reparación / Supervisoras de la construcción, maestros generales de obra, instalación y reparación;
7;71261;Fontaneros y plomeros / Fontaneras y plomeras;71262;Instaladores de tuberías para sistemas de extinción de incendios / Instaladoras de tuberías para sistemas de extinción de incendios;
7;71262;Instaladores de tuberías para sistemas de extinción de incendios / Instaladoras de tuberías para sistemas de extinción de incendios;31231;Supervisores de la construcción, maestros generales de obra, instalación y reparación / Supervisoras de la construcción, maestros generales de obra, instalación y reparación;
7;71262;Instaladores de tuberías para sistemas de extinción de incendios / Instaladoras de tuberías para sistemas de extinción de incendios;71261;Fontaneros y plomeros / Fontaneras y plomeras;
7;71262;Instaladores de tuberías para sistemas de extinción de incendios / Instaladoras de tuberías para sistemas de extinción de incendios;71264;Operarios de mantenimiento de redes de abastecimiento de agua y gas / Operarias de mantenimiento de redes de abastecimiento de agua y gas;
7;71263;Instaladores de redes y equipos a gas / Instaladoras de redes y equipos a gas;31231;Supervisores de la construcción, maestros generales de obra, instalación y reparación / Supervisoras de la construcción, maestros generales de obra, instalación y reparación;
7;71263;Instaladores de redes y equipos a gas / Instaladoras de redes y equipos a gas;31232;Inspectores de sistemas e instalaciones de gas / Inspectoras de sistemas e instalaciones de gas;
7;71264;Operarios de mantenimiento de redes de abastecimiento de agua y gas / Operarias de mantenimiento de redes de abastecimiento de agua y gas;31231;Supervisores de la construcción, maestros generales de obra, instalación y reparación / Supervisoras de la construcción, maestros generales de obra, instalación y reparación;
7;71264;Operarios de mantenimiento de redes de abastecimiento de agua y gas / Operarias de mantenimiento de redes de abastecimiento de agua y gas;71261;Fontaneros y plomeros / Fontaneras y plomeras;
7;71270;Mecánicos montadores de aire acondicionado y refrigeración / Mecánicas montadoras de aire acondicionado y refrigeración;71261;Fontaneros y plomeros / Fontaneras y plomeras;
7;71270;Mecánicos montadores de aire acondicionado y refrigeración / Mecánicas montadoras de aire acondicionado y refrigeración;71262;Instaladores de tuberías para sistemas de extinción de incendios / Instaladoras de tuberías para sistemas de extinción de incendios;
7;71270;Mecánicos montadores de aire acondicionado y refrigeración / Mecánicas montadoras de aire acondicionado y refrigeración;71263;Instaladores de redes y equipos a gas / Instaladoras de redes y equipos a gas;
7;71310;Pintores y empapeladores / Pintoras y empapeladoras;71320;Barnizadores y afines / Barnizadoras y afines;
7;71310;Pintores y empapeladores / Pintoras y empapeladoras;73160;Rotulistas, pintores decorativos y grabadores / Rotulistas, pintoras decorativas y grabadoras;
7;71320;Barnizadores y afines / Barnizadoras y afines;71310;Pintores y empapeladores / Pintoras y empapeladoras;
7;71320;Barnizadores y afines / Barnizadoras y afines;73160;Rotulistas, pintores decorativos y grabadores / Rotulistas, pintoras decorativas y grabadoras;
7;71330;Limpiadores de fachadas y deshollinadores / Limpiadoras de fachadas y deshollinadores;91230;Limpiadores de ventanas y vitrinas / Limpiadoras de ventanas y vitrinas;
7;71330;Limpiadores de fachadas y deshollinadores / Limpiadoras de fachadas y deshollinadores;91290;Otro personal de limpieza no clasificados en otras ocupaciones / Otra personal de limpieza no clasificados en otras ocupaciones;
7;72110;Operarios de fundición, moldeadores y macheros / Operarias de fundición, moldeadores y macheros;31226;Supervisores de fabricación y tratamiento de productos mecánicos, metálicos y minerales / Supervisoras de fabricación y tratamiento de productos mecánicos, metálicos y minerales;
7;72110;Operarios de fundición, moldeadores y macheros / Operarias de fundición, moldeadores y macheros;31350;Controladores de procesos de producción y tratamiento de metales / Controladoras de procesos de producción y tratamiento de metales;
7;72110;Operarios de fundición, moldeadores y macheros / Operarias de fundición, moldeadores y macheros;72120;Soldadores y oxicortadores / Soldadoras y oxicortadoras;
7;72110;Operarios de fundición, moldeadores y macheros / Operarias de fundición, moldeadores y macheros;81210;Operadores de instalaciones de procesamiento de metales / Operadoras de instalaciones de procesamiento de metales;
7;72110;Operarios de fundición, moldeadores y macheros / Operarias de fundición, moldeadores y macheros;93292;Obreros y ayudantes en el tratamiento de metales y minerales / Obreras y ayudantas en el tratamiento de metales y minerales;
7;72120;Soldadores y oxicortadores / Soldadoras y oxicortadoras;72140;Montadores de estructuras metálicas / Montadoras de estructuras metálicas;
7;72120;Soldadores y oxicortadores / Soldadoras y oxicortadoras;72210;Herreros y forjadores / Herreras y forjadoras;
7;72131;Chapistas y caldereros / Chapistas y caldereras;72120;Soldadores y oxicortadores / Soldadoras y oxicortadoras;
7;72131;Chapistas y caldereros / Chapistas y caldereras;72140;Montadores de estructuras metálicas / Montadoras de estructuras metálicas;
7;72131;Chapistas y caldereros / Chapistas y caldereras;81210;Operadores de instalaciones de procesamiento de metales / Operadoras de instalaciones de procesamiento de metales;
7;72131;Chapistas y caldereros / Chapistas y caldereras;81220;Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales / Operadoras de máquinas pulidoras, galvanizadoras y recubridoras de metales;
7;72132;Latoneros / Latoneras;72120;Soldadores y oxicortadores / Soldadoras y oxicortadoras;
7;72132;Latoneros / Latoneras;72131;Chapistas y caldereros / Chapistas y caldereras;
7;72132;Latoneros / Latoneras;72140;Montadores de estructuras metálicas / Montadoras de estructuras metálicas;
7;72132;Latoneros / Latoneras;82110;Ensambladores de maquinaria mecánica / Ensambladoras de maquinaria mecánica;
7;72140;Montadores de estructuras metálicas / Montadoras de estructuras metálicas;31226;Supervisores de fabricación y tratamiento de productos mecánicos, metálicos y minerales / Supervisoras de fabricación y tratamiento de productos mecánicos, metálicos y minerales;
7;72140;Montadores de estructuras metálicas / Montadoras de estructuras metálicas;72210;Herreros y forjadores / Herreras y forjadoras;
7;72140;Montadores de estructuras metálicas / Montadoras de estructuras metálicas;72220;Herramentistas y afines;
7;72140;Montadores de estructuras metálicas / Montadoras de estructuras metálicas;72230;Ajustadores y operadores de máquinas herramientas / Ajustadoras y operadoras de máquinas herramientas;
7;72140;Montadores de estructuras metálicas / Montadoras de estructuras metálicas;81210;Operadores de instalaciones de procesamiento de metales / Operadoras de instalaciones de procesamiento de metales;
7;72151;Aparejadores / Aparejadoras;81891;Operadores portuarios / Operadoras portuarias;
7;72151;Aparejadores / Aparejadoras;81899;Otros operadores de máquinas y de instalaciones fijas no clasificados en otras ocupaciones / Otras operadoras de máquinas y de instalaciones fijas no clasificados en otras ocupaciones;
7;72151;Aparejadores / Aparejadoras;83430;Operadores de grúas, aparatos elevadores y afines / Operadoras de grúas, aparatos elevadores y afines;
7;72151;Aparejadores / Aparejadoras;83440;Operadores de montacargas / Operadoras de montacargas;
7;72151;Aparejadores / Aparejadoras;93332;Obreros y peones portuarios / Obreras y peonas portuarias;
7;72152;Instaladores y empalmadores de cables / Instaladoras y empalmadoras de cables;74221;Técnicos instaladores de redes y líneas de telecomunicaciones / Técnicas instaladoras de redes y líneas de telecomunicaciones;
7;72210;Herreros y forjadores / Herreras y forjadoras;72120;Soldadores y oxicortadores / Soldadoras y oxicortadoras;
7;72210;Herreros y forjadores / Herreras y forjadoras;72140;Montadores de estructuras metálicas / Montadoras de estructuras metálicas;
7;72210;Herreros y forjadores / Herreras y forjadoras;72220;Herramentistas y afines;
7;72210;Herreros y forjadores / Herreras y forjadoras;72230;Ajustadores y operadores de máquinas herramientas / Ajustadoras y operadoras de máquinas herramientas;
7;72210;Herreros y forjadores / Herreras y forjadoras;81210;Operadores de instalaciones de procesamiento de metales / Operadoras de instalaciones de procesamiento de metales;
7;72220;Herramentistas y afines;31226;Supervisores de fabricación y tratamiento de productos mecánicos, metálicos y minerales / Supervisoras de fabricación y tratamiento de productos mecánicos, metálicos y minerales;
7;72220;Herramentistas y afines;31350;Controladores de procesos de producción y tratamiento de metales / Controladoras de procesos de producción y tratamiento de metales;
7;72220;Herramentistas y afines;72230;Ajustadores y operadores de máquinas herramientas / Ajustadoras y operadoras de máquinas herramientas;
7;72220;Herramentistas y afines;72240;Pulidores de metales y afiladores de herramientas / Pulidoras de metales y afiladores de herramientas;
7;72230;Ajustadores y operadores de máquinas herramientas / Ajustadoras y operadoras de máquinas herramientas;31350;Controladores de procesos de producción y tratamiento de metales / Controladoras de procesos de producción y tratamiento de metales;
7;72230;Ajustadores y operadores de máquinas herramientas / Ajustadoras y operadoras de máquinas herramientas;72220;Herramentistas y afines;
7;72240;Pulidores de metales y afiladores de herramientas / Pulidoras de metales y afiladores de herramientas;72210;Herreros y forjadores / Herreras y forjadoras;
7;72240;Pulidores de metales y afiladores de herramientas / Pulidoras de metales y afiladores de herramientas;72220;Herramentistas y afines;
7;72240;Pulidores de metales y afiladores de herramientas / Pulidoras de metales y afiladores de herramientas;81120;Operadores de instalaciones de procesamiento de minerales y rocas / Operadoras de instalaciones de procesamiento de minerales y rocas;
7;72240;Pulidores de metales y afiladores de herramientas / Pulidoras de metales y afiladores de herramientas;81210;Operadores de instalaciones de procesamiento de metales / Operadoras de instalaciones de procesamiento de metales;
